General Attribute,Matched Medical Attributes,Accuracy,Label
image,Optical Image Reconstruction; Flair Image; Diagnostic Image; Image Quality; Monochrome Image; Image Acquisition; Suboptimal Image Reason,0.7886218428611755,medical
conscious,Induction Of Conscious Sedation; Moderate Conscious Sedation,0.793565571308136,medical
dose,Dose Per Administration; Total Dose Administered; Rad Radiation Absorbed Dose,0.7944263815879822,medical
phalanx,Bone Structure Of Middle Phalanx; Bone Structure Of Proximal Phalanx,0.7945014834403992,medical
albumin,Decreased Albumin,0.7951682209968567,medical
ganglion,Structure Of Nervous System Ganglion; Calcification In The Basal Ganglion,0.7962256669998169,medical
clots,Clots Blood,0.796887218952179,medical
nabothian,Multiple Nabothian Cysts,0.7973939776420593,medical
circulations,Collateral Blood Circulations,0.7982643842697144,medical
joining,Cell Cycle Regulator Of Nonhomologous End Joining,0.7986868023872375,medical
encephalopathy,Paraneoplastic Limbic Encephalopathy; Anoxic Encephalopathy,0.7993655800819397,medical
peritonsillar,Peritonsillar Abscess,0.7994599342346191,medical
bones,Set Of Bones Of Body; Sclerotic Bones,0.8005728125572205,medical
ninth,Ninth Rib Fracture,0.8014926910400391,medical
induration,Induration Of Subcutaneous Fat,0.8019266724586487,medical
throat,Hoarseness Throat Symptom,0.8026885390281677,medical
cutaneous,Cutaneous Wheal; Enteric Cutaneous Fistula,0.8029435276985168,medical
sternocleidomastoid,Structure Of Sternocleidomastoid Muscle,0.8032258749008179,medical
fall,Fall Patients,0.8043012619018555,medical
bloody,Bloody Discharge Finding,0.8054769039154053,medical
cordis,Atrium Cordis Sinistrum,0.8057222962379456,medical
plexus,Choroid Plexus Calcification,0.8057650923728943,medical
abnormalities,Degenerative Abnormalities; No Abnormalities; Swallowing Abnormalities; Multiple Abnormalities Qualifier; Vertebral Body Abnormalities; Abnormalities Of The Basal Ganglia,0.8063763976097107,medical
planning,Planning Treatment,0.807249128818512,medical
emphysematous,Emphysematous Change,0.8074630498886108,medical
midbrain,Structure Of Midbrain,0.808435320854187,medical
intact,Haematoma With Intact Skin,0.8088966012001038,medical
operating,Ot Operating Theatre,0.8095807433128357,medical
osteophytes,Anterior Osteophytes; Marginal Osteophytes,0.8100267648696899,medical
donor,Donor Graft,0.8103577494621277,medical
si,Si Joint,0.8117561936378479,medical
autoimmune,Autoimmune Reactions; Autoimmune Disorder,0.813696026802063,medical
hypoxic,Hypoxic Respiratory Failure,0.8150891065597534,medical
alveolitis,Extrinsic Allergic Bronchiolo Alveolitis; Pulmonary Radiation Alveolitis,0.8151851892471313,medical
dysfunction,Phrenic Nerve Dysfunction Adverse Event; Inhalation Rib Dysfunction; Costal Somatic Dysfunction,0.8161940574645996,medical
coupled,G Protein Coupled Receptor 167,0.816822350025177,medical
erosion,Erosion Of Bone,0.8187987208366394,medical
sublingual,Sublingual Gland Structure,0.8203939199447632,medical
erythema,Erythema Of Forearm,0.8204618692398071,medical
hyperinflated,Hyperinflated Lungs,0.8213452100753784,medical
subchondral,Subchondral Bone Cyst,0.8220286965370178,medical
mastoid,Mastoid Process Of Temporal Bone,0.8223704695701599,medical
cavities,Cavities Lungs,0.8230224847793579,medical
barium,Retained Barium,0.8231812119483948,medical
deficits,Central Deficits Nervous System,0.8234105706214905,medical
humeral,Proximal Humeral Fractures,0.8245207667350769,medical
marginated,Well Marginated Nodule,0.8252689242362976,medical
lymphatics,Drainage Of Lymphatics,0.8258234262466431,medical
ductus,Ductus Hepaticus Communis; Ductus Communis Choledochus,0.8261690139770508,medical
frequent,Frequent Diarrhea,0.8266027569770813,medical
shift,Leukocytic Maturation Alteration Right Shift,0.8278327584266663,medical
displacement,Spatial Displacement; Tracheal Displacement; Fracture With Displacement; Mediastinal Displacement; Diaphragmatic Displacement,0.8286224007606506,medical
distended,Distended Urinary Bladder,0.8303764462471008,medical
pylori,Infection Caused By Helicobacter Pylori,0.8305373787879944,medical
ulceration,Laryngeal Ulceration,0.8310821652412415,medical
genu,Structure Of Genu Of Corpus Callosum; Structure Of Genu Of Internal Capsule,0.8312598466873169,medical
symptomatic,Symptomatic Relief,0.8317291140556335,medical
burden,Economic Burden Of Disease; Tumor Burden,0.8319761157035828,medical
mild,Mild Sclerosis; Mild Scoliosis; Mild Hydronephrosis; Mild To Moderate; Mild Shortness Of Breath; Ventriculomegaly Mild; Mild Scarring; Minimal To Mild; 1 Mild; Cortical Atrophy Mild,0.8330594301223755,medical
shaft,Bone Structure Of Shaft Of Femur; Bone Structure Of Shaft Of Fibula; Bone Structure Of Shaft Of Tibia,0.8334271311759949,medical
respirations,Pulmonary Respirations,0.8342537879943848,medical
endplate,Endplate Of Intervertebral Disc; Vertebral Endplate Irregularities; Small Endplate,0.8354097604751587,medical
uppermost,The Uppermost Part Of The Stomach,0.8358299732208252,medical
balloons,Gastric Balloons,0.8368366956710815,medical
cycle,Event Cycle; Cell Cycle Regulator Of Nonhomologous End Joining,0.8375924825668335,medical
necrotizing,Necrotizing Granulomatous Inflammation,0.8400421142578125,medical
comminuted,Comminuted Fracture Type,0.8410196304321289,medical
nasoenteric,Nasoenteric Tube,0.8443892598152161,medical
visible,Visible Lesion,0.8448405861854553,medical
sac,Thecal Sac Effacement,0.8455566763877869,medical
sacroiliac,Pelvis Sacrum Sacroiliac Joint; Sacroiliac Joint Structure,0.8457103371620178,medical
density,Nodular Density; Volumetric Mass Density; Hilar Density; Mediastinal Density; Lesion With High Radiographic Density,0.8461446166038513,medical
enteric,Enteric Cutaneous Fistula,0.8463894128799438,medical
femoris,Structure Of Profunda Femoris Artery,0.8463990092277527,medical
arthritis,Chronic Rheumatic Arthritis,0.8464722633361816,medical
increasing,Edema Increasing,0.8469952940940857,medical
satellite,Satellite Lesion; Satellite Nodules,0.8485278487205505,medical
delivery,Face Tent Oxygen Delivery Device,0.8489236831665039,medical
af,Af Atrial Fibrillation,0.8495193123817444,medical
standard,Standard Chest X Ray Normal,0.8498911261558533,medical
dilator,Dilator Device,0.8499531149864197,medical
difficulty,Have Difficulty Swallowing; Difficulty Weaning; Difficulty Opening Bowels; Word Finding Difficulty Disorder,0.8508881330490112,medical
relative,Relative To; Biological Relative,0.8511214852333069,medical
tachycardia,D Tachycardia Context Dependent Category,0.8524014353752136,medical
splenium,Structure Of Splenium Of Corpus Callosum,0.8541651964187622,medical
ganglia,Lesions In The Basal Ganglia; Abnormalities Of The Basal Ganglia,0.8547045588493347,medical
postprandial,Postprandial Vomiting,0.8557811379432678,medical
perineural,Sacral Perineural Cysts,0.8559109568595886,medical
polycystic,Enlarged Polycystic Kidneys,0.8564739227294922,medical
pyloric,Pyloric Structure Of Stomach; Pyloric Region; Pyloric Antrum Structure,0.8568470478057861,medical
hydroureteronephrosis,Hydroureteronephrosis On Both Sides,0.8578401803970337,medical
day,One Day; Month Day Year; Day 2; Day 7; Day 6; Day 3; Ten Day Report; Day 1; Day 4; Day 5; Every Day; Environment Hospital Day; Pet Lays In One Place All Day,0.8578688502311707,medical
foraminal,Foraminal Stenosis,0.8593884110450745,medical
subcortical,Subcortical Lesions,0.8596988320350647,medical
transit,Slowed Transit; Swallowing Function Pharyngeal Stage Transit Time,0.8598881363868713,medical
muscles,Intrinsic Muscles Of The Back; Set Of Skeletal Muscles; Set Of Muscles Of Left Thigh; Decreased Strength Of Facial Muscles; Set Of Extrinsic Muscles Of Eyeball,0.8607289791107178,medical
ultrasounds,Reporting Ultrasounds,0.861015260219574,medical
kyphosis,Kyphosis Deformity Of Spine; Accentuated Kyphosis; Severe Kyphosis,0.8615195155143738,medical
form,Contour Form; Tobacco In Any Form; Form A; Dental Cement Dosage Form,0.8628120422363281,medical
metabolic,Metabolic Acidosis With Respiratory Acidosis,0.8637690544128418,medical
circular,Circular Shape; Circular Lesion,0.8646677732467651,medical
sounds,Diminished Breath Sounds; Diminished Bowel Sounds; Coarse Breath Sounds; Auscultation Bronchial Breath Sounds; Bronchial Breath Sounds At Left Base,0.8651778697967529,medical
structures,Anatomical Structures; Cellular Structures,0.8652070164680481,medical
herniation,Transtentorial Herniation,0.8654711842536926,medical
hypodensities,Periventricular Cerebral White Matter Hypodensities,0.8668770790100098,medical
axillae,Nodus Lymphaticus Supraclavicularis Axillae,0.8674834966659546,medical
carbon,Blood Carbon Dioxide Level Above Normal,0.8679482936859131,medical
fibrin,Elevated Fibrin Degradation Fragment Concentration,0.8679871559143066,medical
minute,Minute Of Time; Minute Diminutive; Kilogram Per Minute; Minute Ventilation,0.8685663342475891,medical
pedicle,Left Pedicle Of Vertebra,0.8692320585250854,medical
infarcts,Acute Infarcts,0.8697023391723633,medical
rectosigmoid,Rectosigmoid Diverticulum,0.8697762489318848,medical
morphologic,Cuffing Morphologic Abnormality; Proliferation Morphologic Abnormality; Traumatic Infarct Morphologic Abnormality,0.8701685667037964,medical
process,Mastoid Process Of Temporal Bone; Heart Beating Process; Cavitation Process; Pulmonary Process; Flight Process; Acute Infectious Process; Joint Of Vertebral Articular Process; Transmission Process; Fear Mental Process; Fracture Of Odontoid Process; Process The Religious Affiliation,0.8707358837127686,medical
cytology,Cytology Brush Device; Pleural Fluid Cytology; Pleural Cytology; Positive Cytology,0.8716651201248169,medical
major,Major Fissure; Right Major Fissure; Left Major Fissure,0.8722684979438782,medical
neurologic,Signs Neurologic,0.8729506731033325,medical
moderate,Moderate To Severe; A Moderate Amount; Moderate Hydronephrosis; Moderate Amount; 2 Moderate; 3 Moderate; Mild To Moderate; 1 Moderate; Moderate Conscious Sedation; Moderate Intensity; Moderate Cerebral Atrophy; Moderate To Marked,0.8733439445495605,medical
arachnoid,Arachnoid Cyst,0.8736067414283752,medical
prosthetic,Prosthetic Arthroplasty Of Left Hip; Prosthetic Arthroplasty Of Right Hip; Prosthetic Valve Device; Prosthetic Total Arthroplasty Of The Hip; Prosthetic Right Hip; Prosthetic Hip,0.8738836646080017,medical
skin,Skin Staples; Skin Avulsion Injuries; Clips Skin; Skin Fold Abnormality; Closure Of Skin By Suture; Skin Of Right Temporal Part Of Head; Puncture Of Skin; Adnexal Structure Of Skin; Multiple Benign Circumferential Skin Creases On Limbs; Of Skin Surface; Skin And Subcutaneous Tissue Structure; Haematoma With Intact Skin; Lipoma Of Skin And Subcutaneous Tissue Of Scalp; Thickening Of Skin,0.8746119141578674,medical
incl,Secondary Malignant Neoplasm Of Small Intestine Incl Duodenum,0.8747866749763489,medical
micronodular,Micronodular Pattern,0.876147985458374,medical
oropharyngeal,Oropharyngeal Dysphagia,0.8769389390945435,medical
atherosclerotic,Atherosclerotic Ulcers,0.8769775629043579,medical
anoxic,Anoxic Encephalopathy,0.8771864771842957,medical
eighth,Eighth Rib Fracture,0.8780124187469482,medical
diabetes,Dm Diabetes Mellitus; Niddm Non Insulin Dependent Diabetes Mellitus; Obesity In Diabetes,0.8783444166183472,medical
difficulties,Difficulties With Micturition,0.8792604804039001,medical
thigh,Upper Thigh Surface Region; Structure Of Medial Surface Of Thigh; Haematoma Of Left Thigh; Set Of Muscles Of Left Thigh; Thigh Pain,0.8807082772254944,medical
supratherapeutic,Supratherapeutic Inr,0.8809600472450256,medical
oval,Oval Shaped Lesion,0.8814687728881836,medical
bilirubin,Increased Bilirubin Level Finding,0.8815088868141174,medical
notified,Patient Notified Context Dependent Category,0.8815712332725525,medical
hypertrophy,Facet Hypertrophy Joints; Lvh Left Ventricular Hypertrophy,0.8822559118270874,medical
dorsalis,Structure Of Dorsalis Pedis Artery,0.8828301429748535,medical
ligamentum,Structure Of Ligamentum Flavum; Ligamentum Teres,0.883996844291687,medical
occupying,Space Occupying Lesion; Space Occupying Lesion Of Brain,0.8844279646873474,medical
scalp,Frontal Zone Of Scalp; Swelling Of Scalp; Lipoma Of Skin And Subcutaneous Tissue Of Scalp; Temporal Region Of Scalp,0.8846557140350342,medical
parapelvic,Parapelvic Cyst,0.8851427435874939,medical
lytic,Lytic Lesion Of Bone; Lytic Rib Lesion,0.885402262210846,medical
ov,Ov Oesophageal Varices,0.8855674266815186,medical
colic,Structure Of Left Colic Flexure,0.8862869739532471,medical
greater,Structure Of Greater Curvature Of Stomach; Greater Tuberosity; Greater Than Seventy Five Percent,0.8864248394966125,medical
plane,Transaxial Plane; Structure Of Half Of Thoracic Cavity Lateral To Midsagittal Plane; Soft Tissue Plane,0.8876023888587952,medical
parotid,Parotid Gland Structure,0.888632595539093,medical
intractable,Intractable Abdominal Pain,0.8895291090011597,medical
consult,Services Source Consult Services Treatment,0.8901679515838623,medical
intraosseous,Intraosseous Lesion,0.890313446521759,medical
following,Residue On Valleculae Following Swallowing; Oral Residue Following Swallowing,0.8903396129608154,medical
vaginal,Vaginal Cuff,0.8905331492424011,medical
arteriosclerosis,Family History Of Coronary Arteriosclerosis,0.891951858997345,medical
hypoxia,Hypoxia New Onset,0.8934708833694458,medical
benefit,Treatment Risk Benefit Analysis,0.893597424030304,medical
question,Pattern Of Bowel Movements Question; Pain Distress Question; Cough Question; Dyspnea Question; Distress Question; Information Question; Shortness Of Breath Question; Pain Question; Swelling Question; Vomiting Question; Breathing Distress Question,0.8938098549842834,medical
communication,Open Communication; Discussion Communication; Medical Imaging Picture Archiving And Communication Systems; No Communication,0.8947303891181946,medical
myeloproliferative,Chronic Myeloproliferative Disorders,0.8953940868377686,medical
residue,Residue On Valleculae Following Swallowing; Oral Residue Following Swallowing,0.8956459760665894,medical
choroid,Choroid Plexus Calcification,0.8957381844520569,medical
reintubation,Reintubation Procedure,0.896443247795105,medical
hyperintensity,Hyperintensity Of Cerebral White Matter On Mri,0.8966370820999146,medical
phosphatase,Increased Serum Alkaline Phosphatase,0.8970782160758972,medical
lymphoproliferative,Lymphoproliferative Disorder,0.8971947431564331,medical
extradural,Neoplasm Of The Extradural Spinal Canal; Extradural Abscess,0.8978317379951477,medical
elbow,Oedema Of Elbow,0.8982229232788086,medical
quality,Shooting Sensation Quality; Diagnostic Quality; Image Quality; Marginal Quality; Constricting Sensation Quality,0.898248553276062,medical
intradural,Intradural Extramedullary; Intradural Route Of Administration,0.898333728313446,medical
diminished,Diminished Breath Sounds; Diminished Bowel Sounds,0.8984291553497314,medical
benign,Likely Benign Variant; Benign Cysts; Benign Fibroblastic Neoplasm; Multiple Benign Circumferential Skin Creases On Limbs; Renal Cyst Benign,0.8985836505889893,medical
bright,Brbpr Bright Red Blood Per Rectum,0.8986035585403442,medical
tubular,Necrosis Tubular Kidney,0.8989394903182983,medical
axis,2 Axis; Axis Inhibition Protein 2 Human,0.8997079133987427,medical
supratentorial,Supratentorial Hemorrhage,0.8997378945350647,medical
face,Bone Structure Of Face; Face Tent Oxygen Delivery Device,0.9000889658927917,medical
anatomically,Left Pulmonary Viewed Anatomically Apex; Pulmonary Viewed Anatomically Apex; Right Pulmonary Viewed Anatomically Apex,0.9002062082290649,medical
