Term,TF-IDF Score
intermedius,9.953242464912115
hila,9.952894701051587
dependent,9.939232949675237
therapy,9.931025251974457
fullness,9.923325255123508
diffusely,9.92077023028448
infarcts,9.891799506251859
scc,9.880436264312243
hypoxemia,9.868889654993781
largely,9.866497839351794
grayscale,9.865496785396681
relative,9.855143638230286
bodies,9.837997914646476
priors,9.820551649946847
hypodense,9.786174833025571
system,9.747273847197084
requiring,9.727492049586239
intraperitoneal,9.725911119774382
tachypnea,9.71160431840858
obvious,9.706870741283796
pronounced,9.692550272314401
tension,9.6829915513079
evd,9.669325669435574
characterize,9.654268795162707
suggestion,9.645508997437544
rightsda,9.639161471644197
sigmoid,9.619074492557935
unclear,9.599446013622153
longer,9.582725145929745
four,9.57667073567875
moderatetolarge,9.56654554610482
intrathoracic,9.562992012735958
placment,9.5585171550281
bilobectomy,9.556284981217319
rapid,9.549584416093245
drains,9.549188044063921
chemo,9.547496979370198
preliminary,9.54592926697371
unknown,9.536427804881098
cholecystitis,9.535397943621534
fundus,9.534101168229537
fx,9.529322222355168
placements,9.516095550502223
cephalic,9.505658772900512
pneumonitis,9.492123970527892
sclc,9.474391627310945
appearances,9.462707350898269
cp,9.456907207908138
mra,9.449263286447202
periphery,9.431752060633265
cysts,9.411961306161444
afib,9.405718109678585
sedation,9.39323231550562
hypertension,9.349110459364532
tips,9.321187080640273
background,9.316553731831123
thanks,9.283150834715473
septal,9.28259082394056
subarachnoid,9.274057049762078
pneumothoraces,9.267663432282136
count,9.238420478972685
attending,9.233752061208083
suction,9.230789255148272
susceptibility,9.213686832642917
sensitive,9.205971291248234
reported,9.205453258751387
filled,9.197997016280919
sparing,9.19712311213974
intraabdominal,9.190687261387259
sun,9.186439965142217
cirrhosis,9.183089437804853
resolving,9.178489358590966
correlate,9.174231152129524
crackles,9.172247218489497
pole,9.149207851396111
fat,9.121538207308637
xrt,9.099388676181004
portacath,9.096118352166876
deviation,9.095790767530874
phone,9.091931823564668
length,9.081926790257738
external,9.065124848525455
intra,9.058853540153992
obscuring,9.05124317908615
decubitus,9.048616015308012
pressure,9.041495047283018
inferiorly,9.034699450207897
pic,9.031463793447202
irregular,9.03138290844348
hardware,9.026851165135886
pet,8.998991719684712
drop,8.978672779129495
foot,8.967119450420103
gastrointestinal,8.965832208128703
contains,8.957878666743603
segmentectomy,8.956980798628186
inflammatory,8.956142363628954
extremities,8.945199947598876
gross,8.936050272255132
include,8.903902873280142
reaccumulation,8.898330849442274
hyperinflated,8.886464108044168
stents,8.883939448948459
reformations,8.874945324771904
presumed,8.873796318206455
plugging,8.872327939668965
hour,8.859415480573592
descending,8.831948487912614
infiltration,8.822180508775297
invasion,8.81212605212765
version,8.811467060320354
ventilation,8.806382057825294
unable,8.76461678550137
centrally,8.71939024158739
withdrawn,8.715532245748452
prostate,8.71149485776629
immediate,8.690555198633916
obscuration,8.685494977697054
past,8.683092840669634
duodenum,8.67314221574217
displacement,8.665018082303526
vomiting,8.650223763751754
use,8.644543587492697
nearly,8.644321216623272
destruction,8.64144432160145
suggested,8.619304778920332
indicate,8.61153719609172
anesthesia,8.610845795896756
sudden,8.598141310796706
pleura,8.558553185204227
st,8.545445489921134
team,8.532035937154735
widened,8.526659484945098
semierect,8.511076396057762
best,8.487639332250161
portal,8.485502693886051
ground,8.475588137279445
ganglia,8.472550536036186
atelectasisconsolidation,8.46518664584893
superiorly,8.421793031839021
reformats,8.420964761615895
cpt,8.420456609680842
cb,8.417098663276791
lack,8.414902967673761
axilla,8.410324278031938
expanded,8.382116736234426
bones,8.379250969761564
waveforms,8.37441252053874
ethmoid,8.363103685262292
includes,8.336963345562486
thick,8.316791853766023
consult,8.311054080814632
wound,8.307059305340022
codes,8.300162686301327
discrete,8.267129902146698
guided,8.258357000833273
dx,8.25526845092076
guid,8.255223761553653
demonstrating,8.254534481798085
reconstructions,8.241301979790865
mprage,8.235828813521499
minutes,8.226720315119323
addendum,8.209834100624642
submitted,8.20796653479347
technical,8.203657623851695
poorly,8.200380173222019
highly,8.19737987085784
occurred,8.19388942710251
fdg,8.173774487626552
borderline,8.169552111889828
tsicu,8.16602484937825
followed,8.157084640915464
deformity,8.15487019546639
neoplastic,8.145554443244569
glass,8.139684456272333
shock,8.129477700482848
nausea,8.126812330919389
neutropenia,8.12414445098579
details,8.121168648458315
sputum,8.10097022951187
guidewire,8.097322271682451
febrile,8.090243100285191
output,8.083541508043533
comments,8.077027484830943
open,8.063394012489855
bronchograms,8.063030366085622
massive,8.056471625268037
subpulmonic,8.046485120950248
orogastric,8.03797381091818
ipf,8.037006958544442
foley,7.996964660374758
pericardiocentesis,7.984572688039561
video,7.974615030817897
asses,7.962255392175205
sulcus,7.958602720245984
taken,7.948239151881887
complicated,7.946956516963214
tspine,7.915841070252284
sicua,7.912057844392101
pacer,7.908310142170299
take,7.903485396510324
biliary,7.903089537888156
multilevel,7.902864342611835
whiteout,7.90146342861184
wand,7.8773700834004075
sequences,7.851186541153331
revised,7.8450184611997456
simple,7.844973939947256
wbc,7.8317429360500315
cva,7.827790988537758
defects,7.826107999107559
mucus,7.812435538862512
debridement,7.793420666479301
appreciably,7.774176712411999
perfusion,7.773681051200311
innumerable,7.773652247890991
echo,7.7429285481580274
lobectomies,7.741055582208273
projected,7.73763038119075
month,7.728605953049407
transverse,7.715840076467768
intraluminal,7.698057986318316
evolution,7.6930319882433995
hiatal,7.67673682809073
hypodensities,7.664061721030793
postcontrast,7.663872230525284
whether,7.6447010591369
optimal,7.643663837542996
appeared,7.634910878694606
metallic,7.627848051164806
intraparenchymal,7.619607701700682
biapical,7.616851563785146
masslike,7.603421307312449
sc,7.600847698929649
subdural,7.596289132244617
pathologically,7.569479844935536
dfddp,7.568782604448433
cuff,7.54716081701854
project,7.5159925626612525
gastroesophageal,7.511243258826555
terminate,7.5032963949353295
breathing,7.4936440175097845
radiopaque,7.489889069162049
duct,7.483059683901073
chemotherapy,7.473151166250955
replaced,7.460655308906927
cortical,7.45788216907604
processes,7.454160461394485
anemia,7.448613590869557
centered,7.4482760302339965
presented,7.447675671531566
based,7.430745385422444
anteriorly,7.417112360942235
compressive,7.399645943552983
etc,7.394538604308949
consolidative,7.3921519165768705
lead,7.391862437253982
scale,7.3907102170163395
six,7.373635059657926
reassess,7.366656481818723
attention,7.357004894099505
shoulder,7.346117425940034
loculation,7.342840439078133
hear,7.341356689956754
subfalcine,7.339139026846144
injury,7.323054260430752
petct,7.318613660113226
ventriculostomy,7.313807742861801
raises,7.298312521888786
gauge,7.286342956674219
rest,7.260888309069786
components,7.254409093145583
reduced,7.247289895932767
ams,7.245618524341223
lulobectomy,7.234435376038833
unusual,7.221102433252019
apparently,7.217542045015329
transcription,7.214594238298644
nodulessda,7.200328692267944
microvascular,7.19083545341034
pull,7.188493715000447
accompanied,7.182153221985722
opacifications,7.173621438566472
projection,7.162858711594087
subcortical,7.160047080126177
dl,7.15487743551383
treatment,7.154541421854895
centrilobular,7.138563707502683
listen,7.135825036830073
lidocaine,7.1288409149258305
accumulation,7.127234642024365
diverticulitis,7.126840038054326
radline,7.113843840174594
bl,7.1096141518655855
five,7.109190848324638
fluoro,7.098616504060165
injection,7.097762716118751
adenoca,7.072449595771043
tt,7.059080085826191
leptomeningeal,7.0436859909830645
specifically,7.030414191095317
surface,7.014923310714432
infarctioncath,7.005399713046627
informed,7.000283591111644
desaturations,6.997294914928607
colitis,6.987023866672052
structure,6.97350630319239
device,6.970072081761557
phase,6.9688215658800585
hyperintensity,6.957012447462105
repair,6.9526861062827106
lt,6.950316193191882
alignment,6.945633768809669
midlung,6.938012100713268
great,6.935852299019756
potentially,6.933570588144528
prevascular,6.928480610240925
relate,6.92465769231231
lobulated,6.9245636201228855
completion,6.921806049325607
atypical,6.912090215040269
omed,6.907412459597283
saturation,6.900730673826445
occluded,6.890717670644886
repeated,6.883663424477639
perforation,6.879563307721393
uncertain,6.865843001547981
causes,6.858292153139837
especially,6.8579229974945335
joint,6.855512566549528
bypass,6.829855409884113
oropharyngeal,6.82941942101177
dedicated,6.815954009610437
hole,6.809625543336038
abutting,6.80247672116716
thank,6.7959140784169625
sphenoid,6.793441441994633
stranding,6.7885363330318444
le,6.78140331212567
carinal,6.778700965059774
intercostal,6.7607871785430005
cleared,6.755808390700848
blastic,6.740957749925211
enlarging,6.738010475876324
stereotactic,6.7325313059016265
situ,6.717574246062345
indeterminate,6.710620752037316
peripherally,6.7105384390755525
silhouettes,6.698261376047572
obscures,6.696049063932225
flex,6.689150208077701
corresponds,6.679975026679532
dominant,6.67908049724733
diseasepneumonia,6.672439837592108
multidetector,6.663187187603691
vocal,6.6631052151053
fashion,6.6502303911113705
approved,6.642026938435024
pneumoperitoneum,6.64026744759143
another,6.6175211707738955
subdiaphragmatic,6.605076787847684
talc,6.605076736083325
hemispheres,6.605021935514342
bullous,6.602356426341833
gallstones,6.596634976373141
like,6.573385724213613
narrowed,6.570468252887694
lap,6.568914102046967
pleurex,6.565745921810894
stones,6.558436248524627
tract,6.541866307545167
catheters,6.52336117840532
prepped,6.523353317265023
axis,6.5232212335151365
occlusive,6.521338957631594
coursing,6.517063845904944
observed,6.5120434836218735
punctate,6.510106093856738
diminished,6.5069110526933605
foramen,6.5040824412903895
intraventricular,6.503632324797882
look,6.501355775500437
sitting,6.48850629351611
refer,6.482086873306323
activity,6.481727010894915
ready,6.480250894512861
immediately,6.46412240865044
reveal,6.45965839816933
ventilator,6.4463752648444395
min,6.437164421950279
suboptimal,6.4242537986558546
nature,6.396707580360553
delayed,6.385045759162456
balloon,6.381720791500838
nsclca,6.375499881921367
inguinal,6.375053553513719
decompression,6.371947442134829
half,6.36964466794942
baseline,6.355970864262902
close,6.3353999515188075
cspine,6.327102126886181
cts,6.320868358477018
speech,6.31808672106934
even,6.297339704547908
detail,6.2948543800781875
mostly,6.2943737429905235
rim,6.290392726712144
vertex,6.267867377272921
contusion,6.257772061359125
spaces,6.253430519174694
long,6.245406542000162
suboccipital,6.244578880471046
seed,6.244448585614256
tortuosity,6.229501898288954
orbits,6.22850129718464
necrosis,6.22796315865895
consent,6.20823463243439
appearing,6.208106978265333
co,6.202530429103628
potential,6.201835352528421
fluoroscopy,6.201315001354063
peelaway,6.171580864007759
must,6.164494792180271
subcentimeter,6.162200272939883
draped,6.154792331773675
conspicuous,6.131635109186035
postpneumonectomy,6.1273610363528155
ystent,6.124093352481926
tl,6.119558792800982
event,6.118084144438139
exchanged,6.117803773170792
chain,6.084764534503488
aside,6.077862486158325
correct,6.035052267536949
bacteremia,6.022450979392316
oblique,6.0196615317315985
hyperinflation,6.01777659077191
confirmed,6.012479725080761
plug,6.0115057166980295
dcd,6.000168791629345
angles,5.995080016949548
femur,5.992904903148023
urine,5.991002364400894
subsequently,5.977033408440281
restricted,5.973787460894533
retained,5.961925256982057
far,5.953440595173957
rather,5.9525055230274315
comment,5.9497682465016215
breast,5.949463732956071
tracking,5.940647444227946
confusion,5.923208618856325
displaced,5.911931577910113
proper,5.910742872445583
stemi,5.9036231689126675
nurse,5.896187865686876
point,5.890060436459646
attempt,5.888504805607308
visualization,5.883859339180239
tolerated,5.873191093048365
addl,5.866268360408231
ray,5.855091641421465
neural,5.845743528230235
mod,5.843076238983905
double,5.841557583045467
knob,5.838156033590408
inspiration,5.833849991799116
osteomyelitis,5.821128924398896
whose,5.815757799465149
peroneal,5.81452382464962
therefore,5.808659618549341
data,5.805391062757009
order,5.803421576877383
parietooccipital,5.80292920752233
cavitation,5.798083091197737
indwelling,5.796178717547646
intensity,5.793275410858101
lesser,5.78791094864145
swallowing,5.787797250245382
obliteration,5.7820577844383525
angiography,5.7811859686243565
cardiopulm,5.779426120804602
conjunction,5.77683060758349
ill,5.763473894248515
streaky,5.762159763440947
margins,5.757679556844755
cca,5.737074329770089
complex,5.736093313583878
spot,5.735145231310105
full,5.7327399040046965
tuberculosis,5.72706415173482
stat,5.726001893638887
cholelithiasis,5.716528977419412
